gerne,title,author,price,star,review,star_line
판타지,몬스터: 한낮의 그림자,"손원평,윤이형,최진영,백수린,임솔아 저                                                                          ",11700.0,8.8,9,0.0
판타지,밥만 먹고 레벨업 2,박민규 저                                                                          ,7200.0,10.0,1,1.0
판타지,밥만 먹고 레벨업 1,박민규 저                                                                          ,7200.0,9.6,4,1.0
판타지,데스티니 얼라이브,리자 팔머 저/김민성 역/김종윤 감수                                                                          ,14400.0,8.0,5,0.0
판타지,제왕의 위엄 (하),켄 리우 저/장성주 역                                                                          ,14220.0,8.0,1,0.0
판타지,제왕의 위엄 (상),켄 리우 저/장성주 역                                                                          ,14220.0,9.1,27,1.0
판타지,타라 덩컨 9 (하),소피 오두인 마미코니안 저 / 이원희 역                                                                          ,8100.0,9.0,1,1.0
판타지,타라 덩컨 9 (상),소피 오두인 마미코니안 저                                                                          ,8100.0,8.0,1,0.0
판타지,월드 오브 워크래프트 부서지는 세계,"크리스티 골든,블리자드 엔터테인먼트 저/김지현 역                                                                          ",13320.0,9.5,9,1.0
판타지,다크 타워 3 (하),스티븐 킹 저/장성주 역                                                                          ,11700.0,9.4,38,1.0
